month,income,rent,food,travel,entertainment,savings,expenses
1,65343,12304,2767,1714,3334,6025,20119
11,73205,17098,2645,3010,2753,6362,25506
9,57569,7959,6121,2505,3502,6257,20087
9,75291,17760,7854,4921,2960,8430,33495
7,25580,15455,3079,3714,1626,6773,23874
10,69366,13174,2636,2347,2264,2885,20421
3,25400,16612,6325,1912,3259,5953,28108
5,59643,7923,4100,2989,1362,4294,16374
4,50649,16446,2100,3442,3645,8317,25633
7,50496,8239,7586,1772,3180,5467,20777
9,73441,8865,5917,3233,2532,3032,20547
12,40637,13229,6899,4960,3324,7004,28412
2,61424,14890,2868,3513,2288,3471,23559
8,59015,9566,7914,2080,3652,7113,23212
9,26177,11595,6097,2752,1656,8931,22100
10,27269,17218,2021,3505,2383,7690,25127
10,34974,10609,4625,2000,1666,4644,18900
9,34037,8213,3903,4279,3183,8805,19578
10,38756,10108,4576,2737,3812,7440,21233
7,36167,6783,6109,1073,3475,6071,17440
9,43218,15158,6614,4555,3877,9739,30204
9,45167,13294,5293,2108,3642,3148,24337
3,63148,10830,3935,3679,1919,2040,20363
4,26617,10831,2615,2037,3551,8480,19034
2,41534,5041,7057,3887,3151,5756,19136
10,45459,16186,4450,2664,2950,9939,26250
3,77254,16410,5584,1911,3541,8469,27446
11,40542,11209,2286,1793,1387,5756,16675
11,76879,16182,5318,3096,2768,9353,27364
5,74358,17480,3923,4497,3782,9408,29682
5,20303,16561,7210,4013,1904,5410,29688
6,49756,6061,6921,1358,3380,9261,17720
7,32683,15741,4773,3289,1376,4966,25179
7,69485,14868,4090,2857,1239,9583,23054
1,52695,8689,7193,2076,3777,7182,21735
2,31025,12595,4801,2800,1181,7111,21377
12,40890,11807,2992,4140,2280,8876,21219
9,38715,19687,3584,2575,1743,8663,27589
10,24561,8997,3903,2719,1840,5796,17459
2,52847,5325,2875,2668,2278,5280,13146
6,56531,12205,6829,3103,2068,9376,24205
11,47407,6120,3885,1878,2008,5447,13891
11,41580,5107,2143,4527,3875,2084,15652
1,30169,15870,4256,3302,1597,6302,25025
3,37116,11294,3122,1004,2016,5418,17436
2,56744,10193,2699,2604,1200,9832,16696
3,79161,12224,6209,2075,1342,6256,21850
5,42043,13526,2270,1328,1630,6545,18754
11,70536,19230,2062,3145,1297,4163,25734
10,22124,7039,3007,4232,1697,6457,15975
6,59420,5803,4843,4477,2220,7370,17343
9,58051,15040,7523,4028,2872,4959,29463
12,27176,5766,4272,2002,2505,4230,14545
11,45774,18565,3982,1782,3760,4723,28089
10,75757,18696,4428,1576,1929,9495,26629
12,74859,8527,5724,1326,3825,4639,19402
12,38676,7306,6413,4990,1378,3030,20087
4,65177,16021,4755,3290,3795,7956,27861
7,44760,6488,5734,2527,1705,9766,16454
6,65087,9129,3292,3414,3414,9687,19249
2,20997,16758,7159,3821,2560,7506,30298
10,79330,7373,6509,3771,1770,2930,19423
11,63769,14028,7341,2465,2094,7489,25928
11,57432,8309,7400,4225,2051,7667,21985
11,71509,11834,6320,3281,1348,6858,22783
8,74643,19312,7576,1651,2141,4659,30680
7,70831,10735,3177,3380,2231,8222,19523
7,33117,16804,7472,1494,2446,3821,28216
8,74867,9834,6716,2138,1092,7902,19780
12,31231,18777,4620,3416,3188,7340,30001
12,49751,15983,4536,2356,3402,7827,26277
11,74038,18615,7103,2153,2546,5809,30417
1,27440,19173,3968,4999,2826,7718,30966
1,79855,11990,7317,4249,2092,3593,25648
8,75973,17404,7395,3142,1581,8114,29522
4,39911,8983,3195,4388,2720,7531,19286
5,63986,8768,4831,3954,1882,9646,19435
8,75965,6504,2507,2124,1123,8825,12258
5,35608,11793,2404,2219,2757,3120,19173
10,71897,7450,3294,1801,2701,3681,15246
4,49665,16236,5625,3042,1602,3924,26505
12,47157,7033,4819,1207,2364,4440,15423
6,48779,13002,6759,3654,1304,6563,24719
12,49968,14891,7745,1472,3850,9013,27958
5,47387,11019,7504,2638,2251,5442,23412
7,24090,18898,7853,2031,1936,9560,30718
10,75310,15472,5637,1135,3412,8161,25656
7,44945,6307,3873,3657,3313,3207,17150
4,60239,15719,7415,3958,3131,3166,30223
12,23743,17030,3406,1260,3900,7582,25596
5,50924,5975,5583,2170,1748,9674,15476
3,30196,15248,7514,1457,3198,7453,27417
4,46279,18002,3577,2928,1685,2061,26192
4,59776,19213,7379,2720,1139,2162,30451
3,23324,15618,6376,4509,1054,6647,27557
10,61400,16866,5427,2436,1073,8322,25802
5,39641,15620,7311,4571,1996,9402,29498
5,47482,9939,2636,3279,3955,3083,19809
11,52994,8733,7547,3148,3876,7347,23304
7,34863,13551,2807,1146,2944,2238,20448
4,68795,7223,4395,1716,1641,4615,14975
4,71553,5484,6524,1506,1743,4793,15257
9,57486,6428,3415,3605,3073,8227,16521
6,70176,7080,4449,3151,3482,5786,18162
4,58440,18776,6760,3383,2604,4040,31523
2,44111,5695,6845,1445,1061,5112,15046
6,68030,11300,5496,3781,2223,2437,22800
2,74432,9660,5588,1443,3537,2528,20228
5,70022,19119,6029,1117,1492,2104,27757
6,23199,5201,6732,2540,2992,8680,17465
4,70897,17049,2514,1928,3726,6477,25217
3,58038,14390,7099,3770,3515,9260,28774
7,77787,14459,5294,1566,2139,3238,23458
2,75038,16162,4908,4602,2394,5976,28066
11,74742,18757,7416,2936,3698,9863,32807
6,65518,13265,4498,1087,2255,4264,21105
4,27897,13287,3366,4830,3495,8632,24978
6,61432,19184,2340,2652,3255,2150,27431
4,34892,17460,7580,1475,2001,7493,28516
4,28271,19210,7511,2705,2125,3793,31551
4,57926,8477,5972,2508,1009,8956,17966
9,44815,7202,3560,4733,2146,2630,17641
7,65612,12490,7670,1294,1786,9616,23240
3,53357,19624,4468,1719,3051,6517,28862
3,29552,13449,4428,2404,3514,6741,23795
6,36267,16850,5688,1994,1258,3967,25790
6,38268,11317,4695,2306,3768,2206,22086
4,68927,9425,4027,3891,2933,4822,20276
9,34263,10350,5752,1685,3334,2833,21121
4,25399,7806,2315,3686,3078,5773,16885
9,49811,12163,7941,4227,2711,5741,27042
4,79660,17448,5989,2203,1520,3500,27160
2,49006,5185,3101,1960,1715,4635,11961
2,61271,13070,2530,1934,2643,8707,20177
5,21076,13334,4402,3937,1123,6321,22796
4,27235,16545,3859,3961,2773,9773,27138
7,43221,12050,6757,4158,1921,2803,24886
11,36417,13831,7391,1405,3177,7922,25804
5,52539,16941,3219,4907,3793,3857,28860
6,54609,7074,6222,4567,3563,8833,21426
10,57249,12654,6444,2290,2503,9554,23891
4,77592,17160,3766,2617,2755,8249,26298
12,53902,5201,3067,2087,3821,5147,14176
2,43645,16284,2727,1118,2565,6611,22694
10,41682,10710,2243,3388,3998,3846,20339
9,65907,8165,3785,1312,2947,9091,16209
10,43401,16271,2711,1162,2852,6282,22996
7,27771,17759,4893,2528,3124,8675,28304
4,61335,19594,5150,1292,3413,8418,29449
3,28915,7102,6181,1689,1291,5719,16263
10,33898,14102,3508,2400,2993,6034,23003
3,21913,6571,2270,2565,2737,4586,14143
9,57065,10125,3797,4472,1156,8094,19550
5,47068,16640,4560,1672,2123,6743,24995
3,21942,11697,7139,4471,1907,4065,25214
5,40388,10169,5560,1398,2657,6380,19784
2,79688,7159,6003,3956,1917,9469,19035
11,37715,19481,4177,3534,2850,9666,30042
4,77042,17517,2837,4586,3157,4979,28097
10,73740,19034,4817,2047,2702,5970,28600
2,20337,15736,5714,2942,2665,7109,27057
2,67024,6329,5078,4130,2293,4952,17830
12,43450,8613,4899,3796,1137,6745,18445
8,76965,13652,3776,1239,2711,7863,21378
1,30057,13998,7032,3358,3111,8995,27499
7,47713,8699,7429,3368,3554,8400,23050
5,28983,11027,7928,1671,3887,3242,24513
11,39995,7273,3650,4552,2014,4691,17489
8,69051,13250,4948,3619,2723,3967,24540
1,56468,18387,4520,4823,3836,4404,31566
11,46092,15667,4385,3461,3397,2255,26910
7,32145,9823,6414,4393,3194,4655,23824
5,58886,14347,7632,1401,2358,7393,25738
4,43489,12075,7144,3106,2555,8477,24880
7,51036,5497,4768,1052,3909,3836,15226
10,49613,11959,6238,2087,1406,9535,21690
2,48484,18197,7828,3680,1343,8140,31048
12,22673,18616,4704,2142,1651,8158,27113
1,54890,11210,3172,1285,2544,2178,18211
1,31977,17517,7812,3065,2873,9612,31267
11,43466,12126,4518,2028,3752,9939,22424
12,61018,17620,2362,4908,3818,7522,28708
1,47009,8976,2649,4463,2159,6183,18247
12,71214,11420,4256,2928,1038,8237,19642
5,70406,19184,5136,1159,2343,6940,27822
10,23688,6607,6644,4959,1286,5466,19496
7,23748,13912,3135,1141,1967,2027,20155
2,59110,19479,6358,1396,2486,8129,29719
10,69043,6274,5147,2041,1890,4744,15352
8,33665,17059,7297,3627,1661,8218,29644
4,56898,5690,6861,4185,2028,2053,18764
12,40641,9023,2875,1533,1235,2320,14666
3,52500,12247,5742,2555,3283,5630,23827
10,55797,17344,7955,3958,1968,8903,31225
11,39230,8437,5851,2798,3548,5305,20634
8,65950,7355,3152,3508,2128,8773,16143
2,45046,19509,3922,2633,2230,7891,28294
11,56803,10581,2628,4688,1238,7349,19135
11,67895,5749,5019,1285,2854,7921,14907
3,55667,8051,7621,2028,1828,5824,19528
12,29638,17965,3724,3176,1051,2331,25916
3,40827,12763,6748,1955,3155,3717,24621
10,41173,8564,3128,1670,2380,5543,15742
11,33222,17847,6561,4834,2056,2316,31298
1,70064,10758,2763,1498,1021,8244,16040
6,57010,6704,3019,3323,1306,8391,14352
2,76693,16637,7024,2106,1010,5551,26777
1,38095,11074,5973,2855,2662,8098,22564
2,78018,17636,5927,2141,3609,4908,29313
12,21439,18378,4841,3076,1197,4917,27492
6,58381,7377,4947,4052,2965,9792,19341
4,40014,13019,7477,4429,2067,6316,26992
6,25375,19529,2674,3697,2208,3362,28108
12,43487,10274,3008,2180,3436,2147,18898
9,61645,8231,3226,3078,1550,9156,16085
10,45702,19007,3635,3890,2465,8018,28997
12,40600,11409,6376,3006,3543,9463,24334
10,22466,7215,7376,2309,1504,3732,18404
8,79741,11288,2323,2688,1136,9574,17435
1,60592,11329,4838,1335,1988,4628,19490
8,65097,5885,5810,1569,2302,6573,15566
9,64398,5864,3685,3360,3211,7919,16120
6,73276,11917,7181,1598,1851,9191,22547
10,70117,16686,5712,2146,2046,6018,26590
5,66971,8054,2541,4774,2975,9026,18344
6,26928,13977,4944,1864,1710,3209,22495
6,42480,13648,3327,3418,1506,2169,21899
9,75309,13536,7906,1804,1685,7922,24931
4,29111,5553,2638,1313,2533,3567,12037
2,60888,10116,6531,1027,1707,8581,19381
11,49489,12683,4260,4226,2623,9160,23792
11,63832,5787,3429,4013,1141,6396,14370
9,70660,15011,4865,2253,3328,8831,25457
2,29404,13896,2961,4620,2707,5435,24184
10,53639,18415,7253,2029,1301,3877,28998
9,32582,19582,7012,3520,3444,6052,33558
2,20863,9907,4962,2996,1317,5035,19182
12,67651,12190,4468,2341,2810,5248,21809
8,64913,14144,5228,2248,3955,5873,25575
9,47684,5814,7595,4104,3927,4191,21440
12,23055,14740,2128,3136,1857,2522,21861
10,74285,13335,6399,4405,3720,5552,27859
9,32186,7777,5966,3087,1676,9659,18506
10,22682,8766,2916,1680,1378,7605,14740
9,65650,9958,7281,1374,1216,4706,19829
2,58046,8825,7017,4369,3896,4532,24107
4,66573,6216,7155,4045,2962,2821,20378
7,41832,19800,3250,3440,1867,5508,28357
12,36997,14999,4198,2041,1433,2194,22671
2,54640,9470,6688,2550,1755,2465,20463
1,31346,17964,6073,3179,3989,5025,31205
3,60491,15931,5787,3337,2307,5147,27362
12,66639,11772,2939,2853,2506,9327,20070
4,68714,14481,4278,1805,3754,4537,24318
8,27189,12717,7658,3256,2290,2099,25921
6,65520,13747,3001,3374,2939,2115,23061
11,64333,5862,5772,4039,1598,6475,17271
2,41770,11217,4212,3550,1235,7714,20214
9,59710,15677,3610,1278,2783,4871,23348
2,67498,18168,3627,2405,1099,4110,25299
12,64151,19561,7693,1787,3786,8275,32827
5,77911,10938,5137,4054,3166,3271,23295
12,20244,7355,5991,1951,2377,8538,17674
4,52788,14157,3103,2332,3755,4690,23347
7,49805,7395,4187,4969,3135,3434,19686
8,33917,13667,6225,1276,3083,3902,24251
5,77737,14530,5032,4147,1313,5023,25022
10,66489,5524,4813,3345,1550,7547,15232
5,25767,18736,4493,4896,3474,9057,31599
2,48390,15763,5903,4449,1516,8813,27631
8,30247,5561,2028,1432,3011,4775,12032
2,23515,13167,6059,4930,3700,9493,27856
10,79719,13113,7321,2009,1008,8062,23451
12,54678,12416,3260,4183,1056,4593,20915
6,77633,16894,5670,4849,3330,8518,30743
8,42266,9664,7727,2095,1460,6939,20946
6,30750,6205,6894,1316,2382,6393,16797
4,49583,17225,7458,4092,3011,9446,31786
4,77704,17039,7518,2211,3641,9139,30409
6,28076,17393,5510,1120,1929,6391,25952
4,38006,7238,4336,2365,3112,5598,17051
8,35051,6160,5323,3700,1854,6210,17037
9,24314,17987,2099,1303,3849,6047,25238
1,48670,10239,5656,1935,2891,8636,20721
4,55221,17017,6517,4518,1135,9224,29187
4,22015,11974,2693,4787,1761,4926,21215
2,79384,5071,6801,3768,2009,5213,17649
6,30236,5754,2017,1495,2629,8862,11895
3,55568,12298,5709,4592,2955,8795,25554
7,61791,11600,4770,3232,3659,4666,23261
11,79137,17044,3030,4952,1849,8004,26875
11,64652,14096,6475,3935,3164,3826,27670
5,46367,19814,6209,3855,3826,8552,33704
4,36352,13152,3619,3379,3867,9245,24017
5,65650,13243,2850,1712,3039,3025,20844
8,30346,18291,3896,3623,1478,2785,27288
3,45156,7621,2975,1349,2310,6130,14255
7,75904,8190,4516,3885,1535,3800,18126
6,34035,8948,6188,3367,3541,8538,22044
12,76605,6287,3515,3584,3452,5289,16838
1,36108,10358,3125,3459,3143,7186,20085
7,22853,12518,2492,1905,2520,9236,19435
7,38620,12036,7604,4227,3301,9391,27168
12,24176,19590,5036,4804,1413,2360,30843
1,54923,9780,4526,2827,2656,8601,19789
9,45920,6772,2166,4722,3631,6389,17291
6,74850,8902,6235,3580,2394,5397,21111
12,26829,10726,6189,1501,3623,3226,22039
2,77689,17112,2575,4557,3290,4640,27534
5,54654,11200,2605,2177,1638,7050,17620
11,59239,14141,5343,1913,3086,5649,24483
4,45130,8138,3818,4139,2920,8440,19015
7,72922,12213,3155,2515,1352,7911,19235
8,65357,19941,6679,4112,1425,7041,32157
11,28391,18961,2815,1526,1509,6356,24811
11,39324,7416,4640,4862,1139,8932,18057
1,72642,15471,3535,2192,1251,7637,22449
5,66118,14617,4733,4717,1668,5203,25735
3,60667,12051,2962,3026,1316,3800,19355
1,20306,6584,5034,1710,3467,5396,16795
12,55843,6046,7171,3040,3926,9235,20183
3,70808,19909,4047,3797,3796,9293,31549
6,50543,18578,7409,4003,3009,3416,32999
7,27244,11984,6541,1111,3945,6497,23581
8,26611,7165,5860,3510,2052,8970,18587
11,42706,17215,3514,3099,1540,9850,25368
4,39076,10719,5351,2672,2123,2335,20865
3,66902,12222,3067,3302,2343,5009,20934
5,70916,6176,2881,2650,1569,8172,13276
9,53043,11411,7032,4229,1722,9855,24394
6,25271,13074,5639,1299,2000,7938,22012
9,27331,15352,3549,1957,3923,3961,24781
6,31553,19501,4737,3474,3236,8947,30948
2,78745,14223,6557,4995,1449,2843,27224
5,51340,8288,2100,4037,3141,3640,17566
12,79119,17718,5532,4847,3330,6140,31427
11,31573,6315,4816,2890,3617,3124,17638
9,41409,5892,2407,1306,1024,7345,10629
8,40434,10169,4515,3146,2839,8562,20669
7,44464,13298,3739,1120,1259,6711,19416
1,72612,8080,6052,4673,3013,4309,21818
4,62840,13936,2258,4101,2927,2764,23222
12,68785,18767,2508,3018,3544,3700,27837
7,72987,11466,7786,3277,2236,4339,24765
11,40662,19644,5821,3698,3162,9379,32325
7,38228,13813,6404,2277,1451,5727,23945
6,69223,10090,5683,2427,1699,7575,19899
8,27386,9240,6720,2517,3819,9403,22296
11,26862,14012,5726,4102,2551,6629,26391
6,60108,5411,2678,2185,2682,3092,12956
10,46252,13305,3283,2931,1384,3604,20903
3,29487,19910,7776,2455,1612,3269,31753
4,67829,7446,6837,2179,2441,6670,18903
3,60403,8346,2906,2346,3266,6332,16864
1,34604,17411,2267,1628,3927,5402,25233
10,37427,5085,5103,2214,1556,8506,13958
5,47201,12749,7035,2199,1349,2530,23332
1,23042,9142,6906,2961,1389,4790,20398
1,69966,19187,3200,3995,3851,4512,30233
2,74774,12087,7355,1516,3424,3252,24382
4,30386,12368,3116,1844,3918,5941,21246
6,31692,14764,7930,2547,3113,7628,28354
8,76484,10834,2898,2594,2142,4429,18468
3,35225,15197,4790,3880,1745,6222,25612
1,36693,17271,7020,1819,3055,2657,29165
3,26661,5803,7886,3858,2730,3864,20277
12,63021,19724,4644,1761,2762,7233,28891
3,73379,11719,3058,2362,1026,8386,18165
5,38261,16526,2687,4676,1289,3168,25178
11,47378,11085,7577,3366,1027,4600,23055
12,71638,19967,7590,1110,3514,7792,32181
12,76038,16541,2787,2841,2769,4486,24938
4,41219,14261,6494,4951,1107,9505,26813
4,31937,18479,4644,1806,1890,4455,26819
9,20794,15861,4164,2496,3486,8732,26007
7,67366,17333,6457,4919,1202,9335,29911
4,26786,15963,2203,4088,1776,4843,24030
3,56782,17827,5217,2243,1989,9789,27276
6,60160,9182,4491,1486,3348,3730,18507
3,65313,14600,6822,1810,2925,5811,26157
6,58121,16932,4038,3043,2933,6042,26946
11,56175,5264,7736,4376,2950,5238,20326
11,47032,17040,5368,1516,1437,9700,25361
12,46427,8093,7700,4200,2034,7284,22027
9,37358,9798,5558,1834,1836,4689,19026
6,78391,14665,6057,1623,1606,5333,23951
12,49790,13143,6862,2047,1641,8707,23693
4,40621,19567,7350,2564,2808,5332,32289
5,68821,17473,3226,4982,3157,3198,28838
6,48365,5325,6490,2155,1642,8954,15612
11,33189,6206,6343,3603,1702,9263,17854
3,31213,17684,5511,2344,3848,3380,29387
8,27248,14696,2913,1496,3917,8513,23022
4,24369,18714,3419,3935,3966,7671,30034
8,28050,16726,4703,4790,2722,9050,28941
10,48605,6440,7914,3429,1848,9888,19631
10,69616,10184,2355,3263,3554,7261,19356
3,74479,14147,5472,3803,3224,6865,26646
10,58183,13746,2240,1542,2462,3190,19990
7,35398,10136,3910,1915,2866,9870,18827
11,60883,16446,4276,2801,3715,3342,27238
12,53055,19726,2620,4082,1510,3654,27938
9,23195,17331,7658,1081,3156,6753,29226
4,45451,13140,2854,1993,3919,9136,21906
8,71144,18188,5743,2179,2095,7981,28205
3,27450,10819,4314,1165,3536,5406,19834
7,22925,13069,5200,3255,1732,2988,23256
3,34515,17769,7201,3071,3328,5545,31369
12,70272,7036,5624,1806,3950,9808,18416
7,25310,14478,7446,3934,2237,5216,28095
11,51817,14389,3060,3738,2480,3077,23667
10,69598,10560,2381,1331,3465,2121,17737
10,47408,17853,3132,2585,3010,5195,26580
11,64528,15459,4476,4049,3801,4214,27785
11,67664,8629,5135,4590,2533,4991,20887
6,75779,16657,4838,2534,1661,2833,25690
2,39280,13963,4079,4683,2201,3678,24926
11,37105,10314,2944,2616,3735,4069,19609
3,38547,7456,7840,3288,1103,7395,19687
6,30774,13662,5962,3883,3759,3884,27266
4,35457,6370,6201,1180,3629,6056,17380
6,62311,12629,4529,2316,3104,3962,22578
1,23980,16324,6301,3016,1577,6023,27218
10,40886,19501,5318,2106,2081,2407,29006
12,31576,13863,2834,2589,3164,6577,22450
1,70877,6174,5750,3137,1818,8442,16879
3,78037,5110,6184,3486,1078,8420,15858
8,51891,8559,5387,2738,2847,8959,19531
8,56181,11692,7168,3590,2889,4369,25339
11,53262,14218,6991,3240,1558,4162,26007
4,20947,16746,7692,1487,3933,4319,29858
6,20022,8233,7290,1611,2706,5239,19840
8,21128,17631,6238,4420,2619,9956,30908
7,33986,6472,2206,2112,3155,7555,13945
11,52322,15571,5534,4002,3846,3892,28953
7,68929,19599,4052,4194,3735,8407,31580
4,36160,19418,6306,2397,2853,4297,30974
9,69709,9872,2028,4118,1069,7581,17087
12,29808,16163,3213,2456,3434,9021,25266
10,49612,15573,2187,3193,2189,8582,23142
6,72882,18691,3860,4074,3902,5838,30527
12,41725,16482,7269,4601,2081,9509,30433
11,26998,9753,4572,2337,2474,3489,19136
3,59950,6833,6014,1326,1244,7177,15417
5,43418,10928,7485,4035,1683,4052,24131
5,38040,13645,6252,4152,2799,6009,26848
5,40557,11816,4127,3200,2601,9790,21744
8,41825,5740,3891,1401,3832,3900,14864
9,28998,19057,7392,3867,1070,3821,31386
9,56080,12256,4707,1487,2888,4910,21338
6,66097,7380,3741,4882,2262,6360,18265
6,77797,15549,4673,3114,3155,3272,26491
9,35802,14635,3813,3136,2231,8238,23815
4,31167,8680,6327,2158,1721,3886,18886
6,55092,14940,2159,4950,1301,3832,23350
4,62407,7401,2343,3249,2453,4866,15446
11,74747,18111,2204,3475,2371,2696,26161
1,33338,16363,5042,3987,2915,7576,28307
7,30753,17432,4885,2202,3575,6836,28094
10,25984,12177,2304,3386,2429,4364,20296
11,38895,7006,7479,1078,2925,6869,18488
12,67910,18355,4717,2620,1951,6214,27643
6,63831,14978,5941,2556,1255,3769,24730
9,20362,6409,2399,1377,1953,4841,12138
7,23454,6762,5520,1164,3971,4249,17417
7,71950,5909,2985,2563,2168,9941,13625
2,41004,5760,3805,1748,2699,5124,14012
12,56023,11638,7047,4871,2547,4364,26103
11,37601,10612,7540,2720,3609,5744,24481
9,70637,8240,4096,3984,1359,7363,17679
10,79447,15881,6301,2845,2213,3117,27240
9,25349,5530,7337,1154,3343,9719,17364
6,79880,14551,7937,2146,3140,9447,27774
3,59963,17010,3459,4670,2153,5163,27292
1,30047,15219,3345,4273,1860,2812,24697
4,27750,7560,2230,2063,1989,2037,13842
3,49393,7177,5782,3216,1483,4460,17658
12,42463,10103,7606,4141,3923,6338,25773
1,29399,12706,5500,3839,2432,7483,24477
3,78792,6537,2882,4985,1340,8094,15744
4,33686,14465,4773,2353,3377,5719,24968
8,60803,7781,4331,2463,2918,9231,17493
9,54275,5946,7605,4470,3846,2854,21867
3,70155,10257,2432,2516,2198,5946,17403
6,42787,14490,3208,4050,2467,4248,24215
10,34776,10097,4680,3401,1200,4354,19378
11,70077,7511,4263,1327,1742,6042,14843
5,49527,7188,5002,3545,1097,3797,16832
6,77427,11063,7238,4490,2576,2174,25367
4,59351,5881,4412,2526,2291,3712,15110
10,56695,6847,3817,4610,1838,5019,17112
6,78886,11599,7103,3392,1351,5063,23445
7,70137,6975,2617,3690,3514,9137,16796
9,35797,11577,6492,1788,2301,8740,22158
10,56999,10726,4505,3424,2977,2671,21632
7,25302,17460,2317,2318,1455,2693,23550
6,58059,9568,2456,4359,2757,2547,19140
1,20908,18734,2500,4325,2157,7976,27716
2,35123,12163,6418,3481,1257,3122,23319
1,32877,16156,7095,3548,3109,5297,29908
9,34239,11582,4315,4156,1481,5986,21534
10,41435,16255,5874,3568,2500,4596,28197
10,47313,16320,6973,1561,1999,6368,26853
9,55354,13689,6774,1512,1634,5023,23609
7,62103,7216,3003,1515,2396,2783,14130
2,68408,14180,6250,2539,2322,3209,25291
6,37715,10701,6196,3544,2075,2939,22516
11,43235,13017,3066,3649,2402,6547,22134
4,46129,7608,7430,4062,2977,8704,22077
1,30534,15667,6716,2185,3963,3528,28531
1,54574,17706,3628,1666,3359,2093,26359
12,63060,14562,7110,2550,3626,3330,27848
5,37189,16780,5234,3412,3106,3761,28532
12,40531,15694,4281,2567,3351,8660,25893
2,30967,9809,6498,2448,3082,7984,21837
4,36455,11345,4398,1966,1647,7049,19356
1,20027,5178,5238,2980,2010,4221,15406
4,28660,19392,7267,2598,2611,4742,31868
11,73135,12771,6354,2980,1492,3096,23597
6,45339,12971,5669,1363,1490,7264,21493
